product,draw_id,draw_date,draw_status,result_json,attributes_json,official_pdf_urls_json,source_url,prize_status,validation_status,validation_warnings_json,fetched_at
keno,0286798,2026-07-01,confirmed,"{""numbers"":[2,10,12,14,15,21,30,32,35,40,42,43,44,45,46,54,64,72,76,79]}","{""big_small"":{""big"":10,""small"":10},""data_source"":""xosominhngoc_net_vn"",""odd_even"":{""even"":14,""odd"":6},""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-keno"",""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-keno,rules_available,valid,[],2026-07-01T14:54:31+00:00
keno,0286799,2026-07-01,confirmed,"{""numbers"":[4,7,9,24,28,30,31,33,38,39,46,48,50,54,55,60,70,73,77,79]}","{""big_small"":{""big"":10,""small"":10},""data_source"":""xosominhngoc_net_vn"",""odd_even"":{""even"":11,""odd"":9},""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-keno"",""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-keno,rules_available,valid,[],2026-07-01T14:54:31+00:00
keno,0286800,2026-07-01,confirmed,"{""numbers"":[1,2,8,10,15,17,18,24,25,31,32,45,48,49,51,54,57,59,66,67]}","{""big_small"":{""big"":9,""small"":11},""data_source"":""xosominhngoc_net_vn"",""odd_even"":{""even"":9,""odd"":11},""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-keno"",""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-keno,rules_available,valid,[],2026-07-01T14:54:31+00:00
keno,0286801,2026-07-01,confirmed,"{""numbers"":[1,6,7,15,17,21,23,37,40,43,45,47,50,52,53,57,62,64,68,78]}","{""big_small"":{""big"":11,""small"":9},""data_source"":""xosominhngoc_net_vn"",""odd_even"":{""even"":8,""odd"":12},""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-keno"",""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-keno,rules_available,valid,[],2026-07-01T14:54:31+00:00
keno,0286802,2026-07-01,confirmed,"{""numbers"":[1,7,10,13,14,16,17,21,27,33,41,44,49,51,52,61,63,68,74,79]}","{""big_small"":{""big"":10,""small"":10},""data_source"":""xosominhngoc_net_vn"",""odd_even"":{""even"":7,""odd"":13},""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-keno"",""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-keno,rules_available,valid,[],2026-07-01T14:54:31+00:00
keno,0286803,2026-07-01,confirmed,"{""numbers"":[6,12,13,20,22,26,28,32,36,41,42,44,45,50,52,56,59,62,67,68]}","{""big_small"":{""big"":11,""small"":9},""data_source"":""xosominhngoc_net_vn"",""odd_even"":{""even"":15,""odd"":5},""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-keno"",""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-keno,rules_available,valid,[],2026-07-01T14:54:31+00:00
keno,0286804,2026-07-01,confirmed,"{""numbers"":[1,5,7,10,12,14,24,31,37,45,47,50,51,52,55,60,62,66,76,79]}","{""big_small"":{""big"":11,""small"":9},""data_source"":""xosominhngoc_net_vn"",""odd_even"":{""even"":10,""odd"":10},""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-keno"",""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-keno,rules_available,valid,[],2026-07-01T14:54:31+00:00
keno,0286805,2026-07-01,confirmed,"{""numbers"":[1,4,6,11,18,19,29,36,37,38,39,44,47,53,61,70,73,78,79,80]}","{""big_small"":{""big"":9,""small"":11},""data_source"":""xosominhngoc_net_vn"",""odd_even"":{""even"":9,""odd"":11},""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-keno"",""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-keno,rules_available,valid,[],2026-07-01T14:54:31+00:00
keno,0286806,2026-07-01,confirmed,"{""numbers"":[4,5,6,7,12,18,21,32,33,34,36,38,48,55,56,62,63,69,75,78]}","{""big_small"":{""big"":8,""small"":12},""data_source"":""xosominhngoc_net_vn"",""odd_even"":{""even"":12,""odd"":8},""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-keno"",""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-keno,rules_available,valid,[],2026-07-01T14:54:31+00:00
keno,0286807,2026-07-01,confirmed,"{""numbers"":[3,4,7,11,20,27,29,31,35,39,42,46,47,49,54,55,62,64,65,70]}","{""big_small"":{""big"":10,""small"":10},""data_source"":""xosominhngoc_net_vn"",""odd_even"":{""even"":8,""odd"":12},""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-keno"",""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-keno,rules_available,valid,[],2026-07-01T14:54:31+00:00
keno,0286808,2026-07-01,confirmed,"{""numbers"":[10,11,17,20,25,28,34,39,44,45,48,50,52,58,60,67,71,72,74,77]}","{""big_small"":{""big"":12,""small"":8},""data_source"":""xosominhngoc_net_vn"",""odd_even"":{""even"":12,""odd"":8},""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-keno"",""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-keno,rules_available,valid,[],2026-07-01T14:54:31+00:00
keno,0286809,2026-07-01,confirmed,"{""numbers"":[6,15,18,19,20,24,30,43,52,55,58,59,61,62,64,66,72,77,78,80]}","{""big_small"":{""big"":13,""small"":7},""data_source"":""xosominhngoc_net_vn"",""odd_even"":{""even"":13,""odd"":7},""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-keno"",""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-keno,rules_available,valid,[],2026-07-01T14:54:31+00:00
keno,0286810,2026-07-01,confirmed,"{""numbers"":[2,6,13,24,25,29,30,33,35,36,39,44,52,55,59,62,63,70,79,80]}","{""big_small"":{""big"":9,""small"":11},""data_source"":""xosominhngoc_net_vn"",""odd_even"":{""even"":10,""odd"":10},""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-keno"",""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-keno,rules_available,valid,[],2026-07-01T14:54:31+00:00
keno,0286811,2026-07-01,confirmed,"{""numbers"":[2,6,8,9,10,11,14,15,21,30,35,48,50,53,59,61,69,74,77,78]}","{""big_small"":{""big"":9,""small"":11},""data_source"":""xosominhngoc_net_vn"",""odd_even"":{""even"":10,""odd"":10},""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-keno"",""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-keno,rules_available,valid,[],2026-07-01T14:54:31+00:00
